ego,artist,time,genre,exposed,genre_idx
8860,12252,1778255772,10.0,1,1
8860,11304,1778255725,10.0,1,1
8860,4336,1778169489,,1,0
8861,14535,1780047056,10.0,1,1
8861,14102,1779971498,10.0,1,1
8861,9978,1779381271,10.0,1,1
8861,10306,1779113311,10.0,1,1
8861,6972,1778408128,10.0,1,1
8861,6049,1778309739,10.0,1,1
8861,12252,1778255772,10.0,1,1
8861,11304,1778255725,10.0,1,1
8861,4336,1778169489,,1,0
8862,14102,1779971498,10.0,1,1
8862,9978,1779381271,10.0,1,1
8862,10306,1779113311,10.0,1,1
8862,12466,1778679508,10.0,1,1
8862,12466,1778679508,10.0,1,1
8862,6413,1778679504,26.0,1,0
8862,12252,1778255772,10.0,1,1
8862,11304,1778255725,10.0,1,1
8862,4336,1778169489,,1,0
8863,14102,1779971498,10.0,1,1
8863,9978,1779381271,10.0,1,1
8863,10306,1779113311,10.0,1,1
8863,12252,1778255772,10.0,1,1
8863,11304,1778255725,10.0,1,1
8863,4336,1778169489,,1,0
8864,14102,1779971498,10.0,1,1
8864,9978,1779381271,10.0,1,1
8864,10306,1779113311,10.0,1,1
8864,12252,1778255772,10.0,1,1
8864,11304,1778255725,10.0,1,1
8864,4336,1778169489,,1,0
8865,14102,1779971504,10.0,0,1
8865,9978,1779381278,10.0,0,1
8865,10306,1779113318,10.0,0,1
8865,11304,1778507610,10.0,0,1
8865,12252,1778255778,10.0,0,1
8865,11304,1778255731,10.0,0,1
8865,4336,1778169495,,0,0
8866,14102,1779971494,10.0,1,1
8866,9978,1779381268,10.0,1,1
8866,10306,1779113307,10.0,1,1
8866,13940,1778796549,10.0,1,1
8866,13940,1778796549,10.0,1,1
8866,12252,1778255770,10.0,1,1
8866,11304,1778255722,10.0,1,1
8866,4336,1778169485,,1,0
8867,14102,1779971504,10.0,0,1
8867,9978,1779381278,10.0,0,1
8867,11540,1779373872,10.0,0,1
8867,4336,1779150233,,0,0
8867,12252,1779150206,10.0,0,1
8867,4336,1779150206,,0,0
8867,4336,1779150206,,0,0
8867,4336,1779150206,,0,0
8867,4336,1779150206,,0,0
8867,4336,1779150206,,0,0
8867,4336,1779150206,,0,0
8867,4336,1779150206,,0,0
8867,4336,1779150206,,0,0
8867,5657,1779150206,10.0,0,1
8867,4336,1779150206,,0,0
8867,10306,1779150206,10.0,0,1
8867,9146,1779150206,10.0,0,1
8867,4336,1779150206,,0,0
8867,4336,1779150206,,0,0
8867,1353,1779150206,26.0,0,0
8867,4336,1779150206,,0,0
8867,4336,1779150206,,0,0
8867,4336,1779150206,,0,0
8867,11304,1779150206,10.0,0,1
8868,14102,1779971494,10.0,1,1
8868,9978,1779381268,10.0,1,1
8868,10306,1779113307,10.0,1,1
8868,3852,1778880869,10.0,1,1
8868,12252,1778255770,10.0,1,1
8868,11304,1778255722,10.0,1,1
8868,4336,1778169485,,1,0
8869,14102,1779971494,10.0,1,1
8869,14304,1779559912,10.0,1,1
8869,10526,1779559912,10.0,1,1
8869,642,1779559907,10.0,1,1
8869,9978,1779381268,10.0,1,1
8869,10306,1779113307,10.0,1,1
8869,14337,1778722228,10.0,1,1
8869,7747,1778604846,10.0,1,1
8869,12252,1778255770,10.0,1,1
8869,11304,1778255722,10.0,1,1
8869,4336,1778169485,,1,0
8870,2910,1780191910,10.0,1,1
8870,2742,1780191907,,1,0
8870,11183,1780191898,10.0,1,1
8870,11183,1780191898,10.0,1,1
8870,11183,1780191893,10.0,1,1
8870,11183,1780191889,10.0,1,1
8870,3956,1780191874,10.0,1,1
8870,14102,1779971494,10.0,1,1
8870,9978,1779381268,10.0,1,1
8870,10306,1779113307,10.0,1,1
8870,1387,1778984259,10.0,1,1
8870,11181,1778984256,10.0,1,1
8870,12252,1778255770,10.0,1,1
8870,11304,1778255722,10.0,1,1
8870,7058,1778195129,10.0,1,1
8870,13443,1778189943,10.0,1,1
8870,4336,1778169485,,1,0
8871,14102,1779971503,10.0,0,1
8871,9978,1779381276,10.0,0,1
8871,10306,1779113316,10.0,0,1
8871,12252,1778255776,10.0,0,1
8871,11304,1778255729,10.0,0,1
8871,4336,1778169494,,0,0
8872,14102,1779971501,10.0,0,1
8872,9978,1779381274,10.0,0,1
8872,10306,1779113314,10.0,0,1
8872,12252,1778255774,10.0,0,1
8872,11304,1778255728,10.0,0,1
8872,4336,1778169492,,0,0
8873,14102,1779971498,10.0,0,1
8873,9978,1779381271,10.0,0,1
8873,10306,1779113311,10.0,0,1
8873,12252,1778255772,10.0,0,1
8873,11304,1778255725,10.0,0,1
8873,4336,1778169489,,0,0
8874,14102,1779971504,10.0,0,1
8874,14052,1779461178,11.0,0,5
8874,9978,1779381278,10.0,0,1
8874,10306,1779113318,10.0,0,1
8874,10789,1778280734,10.0,0,1
8874,8661,1778280722,10.0,0,1
8874,942,1778280693,10.0,0,1
8874,11268,1778280647,10.0,0,1
8874,107,1778280622,10.0,0,1
8874,12252,1778255778,10.0,0,1
8874,11304,1778255731,10.0,0,1
8874,4336,1778169495,,0,0
8875,12268,1780112334,,1,0
8875,7456,1780015077,15.0,1,10
8875,14102,1779971494,10.0,1,1
8875,9978,1779381268,10.0,1,1
8875,10306,1779113307,10.0,1,1
8875,220,1778861158,10.0,1,1
8875,12252,1778255770,10.0,1,1
8875,11304,1778255722,10.0,1,1
8875,4336,1778169485,,1,0
8876,14102,1779971498,10.0,0,1
8876,9978,1779381271,10.0,0,1
8876,10306,1779113311,10.0,0,1
8876,12252,1778255772,10.0,0,1
8876,11304,1778255725,10.0,0,1
8876,4336,1778169489,,0,0
8877,14102,1779971501,10.0,0,1
8877,9978,1779381274,10.0,0,1
8877,10306,1779113314,10.0,0,1
8877,12252,1778255774,10.0,0,1
8877,11304,1778255728,10.0,0,1
8877,4336,1778169492,,0,0
8878,14044,1780045913,10.0,0,1
8878,14044,1780045913,10.0,0,1
8878,14044,1780045913,10.0,0,1
8878,2157,1780045909,10.0,0,1
8879,14102,1779971503,10.0,0,1
8879,9978,1779381276,10.0,0,1
8879,942,1779324504,10.0,0,1
8879,10306,1779113316,10.0,0,1
8879,12252,1778255776,10.0,0,1
8879,11304,1778255729,10.0,0,1
8879,4336,1778169494,,0,0
8880,14102,1779971501,10.0,0,1
8880,9978,1779381274,10.0,0,1
8880,10306,1779113314,10.0,0,1
8880,12252,1778255774,10.0,0,1
8880,11304,1778255728,10.0,0,1
8880,4336,1778169492,,0,0
8881,14102,1779971501,10.0,0,1
8881,194,1779764478,3.0,0,8
8881,11135,1779700412,10.0,0,1
8881,9978,1779381274,10.0,0,1
8881,10306,1779113314,10.0,0,1
8881,12252,1778255774,10.0,0,1
8881,11304,1778255728,10.0,0,1
8881,4336,1778169492,,0,0
8882,11319,1779971428,10.0,1,1
8882,8373,1779971418,10.0,1,1
8882,5641,1779971407,10.0,1,1
8882,3322,1779971401,10.0,1,1
8882,4695,1779971401,,1,0
8882,4504,1779971384,13.0,1,0
8882,4504,1779971384,13.0,1,0
8882,4504,1779971384,13.0,1,0
8882,4504,1779971384,13.0,1,0
8882,4504,1779971384,13.0,1,0
8882,4504,1779971384,13.0,1,0
8882,4504,1779971384,13.0,1,0
8882,4504,1779971384,13.0,1,0
8882,8277,1779971377,13.0,1,0
8882,9303,1779971334,10.0,1,1
8882,3408,1779971328,10.0,1,1
8882,3846,1779971321,10.0,1,1
8882,2233,1779971310,10.0,1,1
8883,830,1779329474,2.0,0,2
8883,13435,1779329470,11.0,0,5
8883,13435,1779329470,11.0,0,5
8884,13746,1780183895,10.0,1,1
8884,12496,1780130839,10.0,1,1
8884,12496,1780130839,10.0,1,1
8884,2907,1780130827,10.0,1,1
8884,2190,1780130822,10.0,1,1
8884,8231,1780130813,10.0,1,1
8884,1353,1780130808,26.0,1,0
8884,1353,1780130808,26.0,1,0
8884,4768,1780130783,10.0,1,1
8884,4768,1780130783,10.0,1,1
8884,112,1780130773,11.0,1,5
8884,4093,1780130767,,1,0
8884,4093,1780130767,,1,0
8884,8020,1780130755,10.0,1,1
8884,12359,1780130738,10.0,1,1
8884,12359,1780130738,10.0,1,1
8884,12359,1780130738,10.0,1,1
8884,12359,1780130738,10.0,1,1
8884,3328,1780130725,10.0,1,1
8884,13543,1780130712,,1,0
8884,13087,1780130706,,1,0
8884,13087,1780130706,,1,0
8884,9855,1779609112,10.0,1,1
8884,5362,1779609109,10.0,1,1
8884,5624,1779609105,10.0,1,1
8884,3984,1779609102,10.0,1,1
8884,12070,1779609098,10.0,1,1
8884,14390,1779609094,10.0,1,1
8884,12368,1779609086,,1,0
8884,12368,1779609086,,1,0
8884,12368,1779609086,,1,0
8884,12368,1779609086,,1,0
8884,1393,1779609082,10.0,1,1
8884,14612,1779609069,10.0,1,1
8884,6000,1779507120,10.0,1,1
8884,806,1779507115,10.0,1,1
8884,10441,1779507111,26.0,1,0
8884,10441,1779507111,26.0,1,0
8884,961,1779507107,10.0,1,1
8884,8874,1779507103,,1,0
8884,8907,1778827346,10.0,1,1
8884,12700,1778827342,10.0,1,1
8884,8904,1778827338,10.0,1,1
8884,6875,1778827333,10.0,1,1
8885,9588,1779282549,26.0,1,0
8885,5849,1779137774,11.0,1,5
8885,11686,1779136388,,1,0
8885,11535,1779136365,12.0,1,0
8885,10665,1779136358,12.0,1,0
8885,1575,1779136349,11.0,1,5
8885,11022,1778859786,,1,0
8885,11022,1778859786,,1,0
8885,11022,1778859786,,1,0
8885,11022,1778859786,,1,0
8885,2351,1778859170,10.0,1,1
8885,2351,1778859170,10.0,1,1
8885,14330,1778859166,26.0,1,0
8885,70,1778859151,10.0,1,1
8885,10285,1778859118,11.0,1,5
8885,5935,1778859101,,1,0
8885,13189,1778859084,15.0,1,10
8885,3629,1778859071,10.0,1,1
8885,3898,1778252553,2.0,1,2
8885,12540,1778252549,,1,0
8885,7981,1778185067,2.0,1,2
8885,7981,1778185067,2.0,1,2
8885,7981,1778185067,2.0,1,2
8885,7981,1778185067,2.0,1,2
8885,5367,1778185063,10.0,1,1
8885,5367,1778185063,10.0,1,1
8885,5367,1778185063,10.0,1,1
8885,12811,1778185059,26.0,1,0
8885,12811,1778185059,26.0,1,0
8885,7830,1778185050,10.0,1,1
8885,6686,1778185047,,1,0
8885,6686,1778185047,,1,0
8885,6686,1778185047,,1,0
8885,3604,1778185042,23.0,1,4
8885,7456,1778185029,15.0,1,10
8885,10655,1778185025,15.0,1,10
8885,3644,1778185010,17.0,1,0
8885,3785,1778185005,14.0,1,7
8885,1915,1778184999,10.0,1,1
8885,89,1778184994,2.0,1,2
8886,3349,1779475276,10.0,1,1
8886,1737,1779154508,10.0,1,1
8886,9446,1779154500,10.0,1,1
8886,14449,1779132074,10.0,1,1
8886,8937,1779132066,10.0,1,1
8886,817,1779132062,10.0,1,1
8886,9446,1779132058,10.0,1,1
8886,1737,1779132054,10.0,1,1
8886,1737,1779132054,10.0,1,1
8886,11575,1779132039,,1,0
8886,11575,1779132039,,1,0
8886,2953,1779132034,10.0,1,1
8886,1737,1778650185,10.0,1,1
8886,679,1778650182,10.0,1,1
8886,4441,1778650178,10.0,1,1
8886,894,1778650174,10.0,1,1
8886,3855,1777944908,10.0,1,1
8887,9579,1779050227,10.0,0,1
8887,11451,1778915881,10.0,0,1
8887,11451,1778915881,10.0,0,1
8887,4269,1778915877,,0,0
8887,894,1778915874,10.0,0,1
8887,13644,1778915870,,0,0
8887,13644,1778915870,,0,0
8887,13644,1778915870,,0,0
8887,13644,1778915870,,0,0
8887,13644,1778915870,,0,0
8887,13644,1778915870,,0,0
8887,13644,1778915870,,0,0
8887,13644,1778915870,,0,0
8887,13644,1778915870,,0,0
8887,13644,1778915870,,0,0
8887,6739,1778660258,10.0,0,1
8888,9601,1779673960,2.0,0,2
8888,9330,1779338460,23.0,0,4
8888,12236,1779314805,2.0,0,2
8888,12910,1779269232,23.0,0,4
8888,10166,1778197939,23.0,0,4
8889,1828,1778937358,10.0,1,1
8889,5853,1778885132,10.0,1,1
8889,8461,1777826117,,1,0
8889,2928,1777826110,,1,0
8890,7415,1778981887,14.0,1,7
8890,12978,1778981784,26.0,1,0
8890,12978,1778981784,26.0,1,0
8890,12978,1778981784,26.0,1,0
8890,12978,1778981784,26.0,1,0
8890,6567,1778981781,10.0,1,1
8890,6567,1778981781,10.0,1,1
8890,6567,1778981781,10.0,1,1
8890,4350,1778981777,10.0,1,1
8890,10187,1778981774,10.0,1,1
8890,9849,1778981771,10.0,1,1
8891,2046,1780065606,10.0,1,1
8891,7191,1780065216,10.0,1,1
8891,7191,1780065216,10.0,1,1
8891,1746,1780064333,15.0,1,10
8891,1746,1780064333,15.0,1,10
8891,1746,1780064333,15.0,1,10
8891,1746,1780064333,15.0,1,10
8891,1746,1780064333,15.0,1,10
8891,1746,1780064333,15.0,1,10
8891,1746,1780064333,15.0,1,10
8891,2883,1779827204,,1,0
8891,7610,1779542685,,1,0
8891,7610,1779542685,,1,0
8891,12994,1779542685,10.0,1,1
8891,6616,1779541456,13.0,1,0
8891,6616,1779541456,13.0,1,0
8891,11799,1779539422,,1,0
8891,11799,1779539061,,1,0
8891,10192,1779538518,10.0,1,1
8891,10192,1779538518,10.0,1,1
8891,10192,1779538496,10.0,1,1
8891,11811,1778667579,10.0,1,1
8891,11811,1778667424,10.0,1,1
8891,322,1778228834,10.0,1,1
8891,10159,1777974527,10.0,1,1
8891,14455,1777830274,22.0,1,0
8892,1160,1780138033,10.0,1,1
8892,12582,1780137836,10.0,1,1
8892,14599,1780137830,10.0,1,1
8892,8514,1780137814,10.0,1,1
8892,14155,1780137809,,1,0
8892,8523,1780137804,,1,0
8892,8523,1780137804,,1,0
8892,7144,1780137796,2.0,1,2
8892,7144,1780137796,2.0,1,2
8892,13543,1780137791,,1,0
8892,12994,1780137786,10.0,1,1
8892,13204,1780137781,10.0,1,1
8892,3707,1780137776,10.0,1,1
8892,14105,1780137770,10.0,1,1
8893,13510,1778198672,18.0,1,3
8893,1704,1778198669,18.0,1,3
8893,12291,1778116701,20.0,1,6
8893,12291,1778116701,20.0,1,6
8893,12291,1778116697,20.0,1,6
8894,6686,1780139011,,1,0
8894,149,1780109105,10.0,1,1
8894,8344,1780087449,10.0,1,1
8894,10038,1780087417,10.0,1,1
8894,6382,1780087403,,1,0
8894,14101,1780020994,10.0,1,1
8894,11790,1779895328,15.0,1,10
8894,9916,1779713056,21.0,1,0
8894,10847,1779713052,,1,0
8894,6382,1779713049,,1,0
8894,6382,1779713049,,1,0
8894,6866,1779713041,10.0,1,1
8894,180,1779711241,10.0,1,1
8894,3859,1779367826,,1,0
8894,10774,1778771273,10.0,1,1
8894,472,1778589472,10.0,1,1
8894,472,1778544660,10.0,1,1
8894,1878,1778544656,2.0,1,2
8894,11630,1778204056,10.0,1,1
8894,397,1778017680,21.0,1,0
8894,10617,1778015774,10.0,1,1
8894,7469,1777810796,14.0,1,7
8895,1878,1780103064,2.0,1,2
8895,7573,1779745581,2.0,1,2
8895,5190,1779745517,17.0,1,0
8895,6228,1778895601,2.0,1,2
8895,1185,1778872143,3.0,1,8
8895,13588,1777870806,10.0,1,1
8895,13588,1777870806,10.0,1,1
8896,5558,1778484071,10.0,0,1
8896,10789,1778090414,10.0,0,1
8896,10789,1778090400,10.0,0,1
8896,10789,1778090400,10.0,0,1
8897,2086,1778556557,10.0,1,1
8897,2086,1778556557,10.0,1,1
8897,2086,1778556557,10.0,1,1
8897,2086,1778556002,10.0,1,1
8897,2086,1778556002,10.0,1,1
8897,2086,1778556002,10.0,1,1
8897,10348,1777966125,10.0,1,1
8898,2743,1780019845,3.0,1,8
8898,4935,1779050067,10.0,1,1
8899,4818,1779997344,10.0,0,1
8899,14395,1779996667,10.0,0,1
8899,4139,1779996167,10.0,0,1
8899,9473,1779995747,10.0,0,1
8899,9245,1778178061,10.0,0,1
8900,2743,1779939650,3.0,1,8
8900,10808,1779935644,10.0,1,1
8900,10300,1778872730,10.0,1,1
8901,8054,1779484025,23.0,0,4
8901,8054,1779484025,23.0,0,4
8901,8054,1779484021,23.0,0,4
8901,8054,1779484021,23.0,0,4
8901,8054,1779484021,23.0,0,4
8902,11530,1779900195,10.0,1,1
8902,10789,1779587914,10.0,1,1
8902,14395,1779053853,10.0,1,1
8902,10888,1779053713,,1,0
8902,14395,1779053570,10.0,1,1
8902,1744,1779053507,10.0,1,1
8902,14395,1778519145,10.0,1,1
8903,13482,1780033847,11.0,1,5
8903,6046,1779438643,18.0,1,3
8903,6046,1779438640,18.0,1,3
8903,3508,1777984496,2.0,1,2
8904,13138,1780060516,10.0,1,1
8904,14592,1780005673,10.0,1,1
8904,6404,1778852960,10.0,1,1
8904,6404,1778852960,10.0,1,1
8904,12200,1778852960,2.0,1,2
8904,7386,1778852907,10.0,1,1
8904,7386,1778852907,10.0,1,1
8904,12865,1778852894,10.0,1,1
8904,11302,1778852875,10.0,1,1
8904,182,1777815452,10.0,1,1
8905,8951,1779497827,2.0,1,2
8905,14592,1779497810,10.0,1,1
8905,3064,1779497783,,1,0
8905,10678,1779497643,2.0,1,2
8905,11222,1779497335,2.0,1,2
8905,1418,1779497309,2.0,1,2
8905,9772,1779497248,2.0,1,2
8905,9772,1779497248,2.0,1,2
8905,5273,1779497165,10.0,1,1
8905,5273,1779497165,10.0,1,1
8905,7463,1779496628,10.0,1,1
8905,892,1779496623,10.0,1,1
8905,13493,1779496617,10.0,1,1
8906,7063,1779436139,10.0,1,1
8906,1129,1779436120,10.0,1,1
8906,1129,1779436120,10.0,1,1
8906,6332,1779436087,10.0,1,1
8906,892,1779436052,10.0,1,1
8906,10009,1779396740,10.0,1,1
8906,1129,1779311258,10.0,1,1
8906,1841,1779055525,10.0,1,1
8906,5624,1779054042,10.0,1,1
8906,5259,1779054029,10.0,1,1
8906,14592,1778311622,10.0,1,1
8906,14045,1778311563,10.0,1,1
8906,8062,1778311551,10.0,1,1
8907,14592,1779650341,10.0,1,1
8907,2020,1779647661,10.0,1,1
8907,3410,1778778187,,1,0
8907,9531,1778181945,10.0,1,1
8907,3410,1778181933,,1,0
8907,3410,1778181933,,1,0
8907,11850,1778181401,10.0,1,1
8908,4359,1780110888,2.0,1,2
8908,10862,1778375250,3.0,1,8
8908,10862,1778375053,3.0,1,8
8908,10862,1778374940,3.0,1,8
8908,9135,1778213800,11.0,1,5
8908,9135,1778033252,11.0,1,5
8909,9789,1779933029,,1,0
8909,10174,1779864985,12.0,1,0
8909,11493,1779516260,10.0,1,1
8909,4814,1779364603,3.0,1,8
8909,7392,1778376773,11.0,1,5
8909,3203,1777971416,11.0,1,5
8909,10862,1777886020,3.0,1,8
8910,5736,1779216796,10.0,0,1
8910,5736,1779216790,10.0,0,1
8910,5736,1779216790,10.0,0,1
8910,5246,1778104420,2.0,0,2
8910,5246,1778104420,2.0,0,2
8911,294,1778466323,24.0,1,0
8911,294,1778466323,24.0,1,0
8911,294,1778466323,24.0,1,0
8911,294,1778466323,24.0,1,0
8911,294,1778466323,24.0,1,0
8912,1845,1779348480,10.0,0,1
8912,1305,1779348477,20.0,0,6
8912,5246,1779348473,2.0,0,2
8912,517,1779348458,23.0,0,4
8912,517,1779348458,23.0,0,4
8912,517,1779348458,23.0,0,4
8912,517,1779348458,23.0,0,4
8912,517,1779348458,23.0,0,4
8912,517,1779348458,23.0,0,4
8912,5246,1778910712,2.0,0,2
8912,5246,1778910712,2.0,0,2
8912,5246,1778910712,2.0,0,2
8912,5246,1778910712,2.0,0,2
8913,294,1779976402,24.0,0,0
8913,294,1779976402,24.0,0,0
8913,294,1779976402,24.0,0,0
8913,294,1779976402,24.0,0,0
8913,294,1779976402,24.0,0,0
8914,294,1778731840,24.0,0,0
8914,294,1778731840,24.0,0,0
8914,294,1778731840,24.0,0,0
8914,294,1778731840,24.0,0,0
8914,294,1778731840,24.0,0,0
8915,294,1778333105,24.0,1,0
8915,294,1778333105,24.0,1,0
8915,294,1778333105,24.0,1,0
8915,294,1778333105,24.0,1,0
8915,294,1778333105,24.0,1,0
8916,4996,1779999230,10.0,0,1
8916,5380,1779999226,1.0,0,0
8916,41,1779915786,2.0,0,2
8916,8879,1779915786,2.0,0,2
8916,11746,1779649753,18.0,0,3
8916,11424,1779303290,2.0,0,2
8916,6245,1778985794,3.0,0,8
8916,8456,1778972265,11.0,0,5
8916,11735,1778903532,12.0,0,0
8916,7930,1778903528,11.0,0,5
8916,6128,1778880728,21.0,0,0
8916,10320,1778701180,10.0,0,1
8916,11607,1778096536,3.0,0,8
8916,2026,1778096533,21.0,0,0
8916,2915,1778096529,13.0,0,0
8916,14468,1777936725,2.0,0,2
8916,8725,1777924581,2.0,0,2
8916,10542,1777924577,26.0,0,0
8917,3067,1778298891,22.0,0,0
8917,3067,1778206439,22.0,0,0
8917,1192,1778043971,10.0,0,1
8917,3580,1777956003,10.0,0,1
8917,3580,1777955903,10.0,0,1
8918,5978,1779562322,11.0,1,5
8918,7812,1779562318,15.0,1,10
8918,9406,1779562314,23.0,1,4
8918,6489,1779562310,2.0,1,2
8918,13308,1779562306,1.0,1,0
8918,7372,1779562303,1.0,1,0
8918,7448,1779562299,,1,0
8918,7426,1779562294,15.0,1,10
8918,4088,1779562291,11.0,1,5
8918,9016,1779562285,23.0,1,4
8918,979,1779562274,11.0,1,5
8918,3832,1779562269,11.0,1,5
8919,12756,1778527003,10.0,0,1
8919,14103,1778526766,21.0,0,0
8919,10062,1778443574,11.0,0,5
8919,14214,1778443281,10.0,0,1
8919,13259,1778441098,10.0,0,1
8919,13713,1778349242,10.0,0,1
8919,9481,1778349228,26.0,0,0
8919,10810,1778349204,,0,0
8919,14214,1778349106,10.0,0,1
8919,9082,1778349076,10.0,0,1
8919,13626,1778348829,10.0,0,1
8919,8923,1778348806,21.0,0,0
8919,8793,1778344543,10.0,0,1
8919,13626,1778344525,10.0,0,1
8920,6100,1780132130,15.0,1,10
8920,1203,1780068433,3.0,1,8
8920,1203,1780068298,3.0,1,8
8920,7588,1780030430,,1,0
8920,5298,1779780075,10.0,1,1
8920,1531,1779552142,1.0,1,0
8920,9751,1779551992,2.0,1,2
8920,12392,1779426108,2.0,1,2
8920,7588,1778996184,,1,0
8920,7588,1778996102,,1,0
8920,10591,1778399256,23.0,1,4
8920,9128,1778133491,23.0,1,4
8920,12662,1777800587,23.0,1,4
8921,6646,1778787406,10.0,0,1
8921,12544,1778787402,,0,0
8921,3773,1778787399,,0,0
8921,4764,1778787395,10.0,0,1
8921,1984,1778787388,10.0,0,1
8921,1984,1778787388,10.0,0,1
8921,12268,1778787384,,0,0
8921,12268,1778787384,,0,0
8921,12380,1778787376,10.0,0,1
8921,14498,1778787373,,0,0
8921,5547,1778787369,10.0,0,1
8921,1116,1778787365,10.0,0,1
8921,1452,1778787356,,0,0
8921,2070,1778787351,10.0,0,1
8921,10843,1778787346,10.0,0,1
8921,9938,1778787341,,0,0
8921,464,1778787336,,0,0
8921,6362,1778787330,10.0,0,1
8921,6362,1778787330,10.0,0,1
8921,2246,1778787325,10.0,0,1
8921,8582,1778787325,,0,0
8921,1123,1778787325,10.0,0,1
8921,5958,1778787320,10.0,0,1
8921,14149,1778787314,10.0,0,1
8921,14149,1778787314,10.0,0,1
8921,9661,1778787308,10.0,0,1
8921,12034,1778787302,10.0,0,1
8921,9296,1778787291,10.0,0,1
8921,9296,1778787291,10.0,0,1
8922,1501,1779890719,24.0,1,0
8922,13858,1779890715,19.0,1,9
8922,6182,1778248693,2.0,1,2
8922,6182,1778248693,2.0,1,2
8922,6182,1778248693,2.0,1,2
8922,10058,1778246466,23.0,1,4
8923,6423,1780061314,23.0,0,4
8923,9326,1780061229,2.0,0,2
8923,6435,1780061181,11.0,0,5
8923,4910,1779456494,11.0,0,5
8923,9975,1778851790,2.0,0,2
8923,4104,1778246372,20.0,0,6
8923,11761,1778246338,23.0,0,4
8924,10001,1778891148,7.0,1,0
8924,10001,1778891148,7.0,1,0
8924,10001,1778891148,7.0,1,0
8924,10001,1778891148,7.0,1,0
8924,6947,1778561250,10.0,1,1
8925,6022,1779489699,12.0,1,0
8925,2750,1779489691,15.0,1,10
8925,10139,1778894854,18.0,1,3
8925,10001,1778805364,7.0,1,0
8926,5253,1779013859,23.0,1,4
8926,13027,1778867449,12.0,1,0
8926,10001,1778781503,7.0,1,0
8926,5497,1778646832,2.0,1,2
8926,5867,1778646298,26.0,1,0
8926,3270,1778646294,12.0,1,0
8927,12069,1780071957,23.0,1,4
8927,4571,1779947274,23.0,1,4
8927,13054,1779259215,18.0,1,3
8927,10001,1778825758,7.0,1,0
8927,10791,1778695502,14.0,1,7
8928,5987,1778714028,2.0,0,2
8928,5987,1778714028,2.0,0,2
8928,5987,1778714028,2.0,0,2
8928,5987,1778714028,2.0,0,2
8928,5987,1778714028,2.0,0,2
8928,5987,1778714012,2.0,0,2
8929,6557,1780161022,10.0,0,1
8929,14342,1780161001,,0,0
8929,5263,1780160983,10.0,0,1
8929,11488,1780160968,,0,0
8929,14000,1780160936,10.0,0,1
8929,5395,1778575234,10.0,0,1
8929,11811,1778575221,10.0,0,1
8929,11919,1778575191,10.0,0,1
8929,8806,1778575176,10.0,0,1
8929,12421,1778575158,,0,0
8929,12421,1778575158,,0,0
8929,13336,1778569266,,0,0
8929,13621,1778569253,,0,0
8929,6441,1778569237,10.0,0,1
8929,14066,1778569224,,0,0
8929,12421,1778569210,,0,0
8929,7132,1778569193,10.0,0,1
8929,11654,1778569177,10.0,0,1
8929,10115,1778269020,,0,0
8929,7067,1778268968,10.0,0,1
8929,5933,1778241430,10.0,0,1
8929,1917,1778241416,10.0,0,1
8929,4129,1778241402,,0,0
8929,4129,1778241402,,0,0
8929,2108,1778241350,10.0,0,1
8929,12252,1778213306,10.0,0,1
8929,13194,1778213264,,0,0
8929,5350,1778213199,10.0,0,1
8929,7065,1778213175,,0,0
8929,7065,1778213175,,0,0
8929,8974,1778213151,10.0,0,1
8929,9323,1778213119,10.0,0,1
8929,6589,1778213089,10.0,0,1
8929,7190,1777992373,10.0,0,1
8930,10048,1778216747,10.0,1,1
8930,10048,1778216747,10.0,1,1
8930,12987,1778216747,10.0,1,1
8930,10048,1778216747,10.0,1,1
8930,12987,1778216747,10.0,1,1
8930,10048,1778216747,10.0,1,1
8930,10048,1778216747,10.0,1,1
8930,10730,1778216639,,1,0
8930,4426,1778216627,,1,0
8930,1366,1778216378,,1,0
8930,1366,1778216378,,1,0
8930,1366,1778216378,,1,0
8930,10570,1778216364,10.0,1,1
8930,14006,1778216350,10.0,1,1
8930,5233,1778216322,10.0,1,1
8930,5606,1778216172,,1,0
8930,10052,1778216141,10.0,1,1
8930,14625,1778216075,,1,0
8930,3017,1778216075,10.0,1,1
8930,13943,1778216075,10.0,1,1
8930,4696,1778216010,,1,0
8930,6431,1778216010,10.0,1,1
8930,4696,1778216010,,1,0
8930,13192,1778216010,10.0,1,1
8930,6431,1778216010,10.0,1,1
8930,13551,1778215927,10.0,1,1
8931,11854,1778865689,,1,0
8931,13376,1778865677,,1,5
8931,4859,1778865656,10.0,1,1
8931,8844,1778865538,10.0,1,1
8931,12098,1778865533,10.0,1,1
8931,1421,1778865526,,1,0
8931,13432,1778865521,10.0,1,1
8931,10613,1778865515,,1,0
8931,10613,1778865515,,1,0
8931,5837,1778865496,,1,0
8931,4512,1778865489,10.0,1,1
8931,14418,1778865475,10.0,1,1
8931,11548,1778865468,,1,0
8931,11548,1778865468,,1,0
8931,13976,1778865461,10.0,1,1
8931,10115,1778865442,,1,0
8932,10473,1779058518,,1,0
8932,4024,1779058518,10.0,1,1
8932,13473,1778717083,10.0,1,1
8932,4024,1778688161,10.0,1,1
8933,7577,1779408054,10.0,1,1
8933,7577,1779395046,10.0,1,1
8933,528,1778768746,23.0,1,4
8933,3714,1778579268,10.0,1,1
